NTL,lats,lons,geometry
457,31.348059701492538,121.53846153846153,POINT (121.53846153846153 31.348059701492538)
470,31.348059701492538,121.54264214046823,POINT (121.54264214046823 31.348059701492538)
487,31.348059701492538,121.54682274247492,POINT (121.54682274247492 31.348059701492538)
853,31.348059701492538,121.5510033444816,POINT (121.5510033444816 31.348059701492538)
871,31.348059701492538,121.5551839464883,POINT (121.5551839464883 31.348059701492538)
634,31.348059701492538,121.55936454849498,POINT (121.55936454849498 31.348059701492538)
335,31.348059701492538,121.56354515050167,POINT (121.56354515050167 31.348059701492538)
335,31.348059701492538,121.56772575250837,POINT (121.56772575250837 31.348059701492538)
410,31.348059701492538,121.57190635451505,POINT (121.57190635451505 31.348059701492538)
410,31.348059701492538,121.57608695652173,POINT (121.57608695652173 31.348059701492538)
356,31.348059701492538,121.58026755852843,POINT (121.58026755852843 31.348059701492538)
356,31.348059701492538,121.58444816053512,POINT (121.58444816053512 31.348059701492538)
322,31.348059701492538,121.5886287625418,POINT (121.5886287625418 31.348059701492538)
322,31.348059701492538,121.5928093645485,POINT (121.5928093645485 31.348059701492538)
294,31.348059701492538,121.59698996655518,POINT (121.59698996655518 31.348059701492538)
723,31.348059701492538,121.60117056856187,POINT (121.60117056856187 31.348059701492538)
634,31.348059701492538,121.60535117056857,POINT (121.60535117056857 31.348059701492538)
634,31.348059701492538,121.60953177257525,POINT (121.60953177257525 31.348059701492538)
595,31.348059701492538,121.61371237458194,POINT (121.61371237458194 31.348059701492538)
594,31.348059701492538,121.61789297658864,POINT (121.61789297658864 31.348059701492538)
589,31.348059701492538,121.62207357859532,POINT (121.62207357859532 31.348059701492538)
389,31.348059701492538,121.626254180602,POINT (121.626254180602 31.348059701492538)
465,31.348059701492538,121.6304347826087,POINT (121.6304347826087 31.348059701492538)
964,31.348059701492538,121.63461538461539,POINT (121.63461538461539 31.348059701492538)
402,31.348059701492538,121.73913043478261,POINT (121.73913043478261 31.348059701492538)
620,31.348059701492538,121.7433110367893,POINT (121.7433110367893 31.348059701492538)
409,31.348059701492538,121.74749163879599,POINT (121.74749163879599 31.348059701492538)
409,31.348059701492538,121.75167224080268,POINT (121.75167224080268 31.348059701492538)
493,31.348059701492538,121.75585284280936,POINT (121.75585284280936 31.348059701492538)
493,31.348059701492538,121.76003344481606,POINT (121.76003344481606 31.348059701492538)
423,31.348059701492538,121.76421404682274,POINT (121.76421404682274 31.348059701492538)
423,31.348059701492538,121.76839464882943,POINT (121.76839464882943 31.348059701492538)
400,31.348059701492538,121.77257525083613,POINT (121.77257525083613 31.348059701492538)
227,31.348059701492538,121.77675585284281,POINT (121.77675585284281 31.348059701492538)
227,31.348059701492538,121.7809364548495,POINT (121.7809364548495 31.348059701492538)
376,31.348059701492538,121.7851170568562,POINT (121.7851170568562 31.348059701492538)
376,31.348059701492538,121.78929765886288,POINT (121.78929765886288 31.348059701492538)
73,31.348059701492538,121.79347826086956,POINT (121.79347826086956 31.348059701492538)
51,31.348059701492538,121.80602006688963,POINT (121.80602006688963 31.348059701492538)
50,31.348059701492538,121.81020066889631,POINT (121.81020066889631 31.348059701492538)
50,31.348059701492538,121.81438127090301,POINT (121.81438127090301 31.348059701492538)
41,31.348059701492538,121.8185618729097,POINT (121.8185618729097 31.348059701492538)
41,31.348059701492538,121.82274247491638,POINT (121.82274247491638 31.348059701492538)
62,31.348059701492538,121.82692307692308,POINT (121.82692307692308 31.348059701492538)
62,31.348059701492538,121.83110367892976,POINT (121.83110367892976 31.348059701492538)
62,31.348059701492538,121.83528428093645,POINT (121.83528428093645 31.348059701492538)
62,31.348059701492538,121.83946488294315,POINT (121.83946488294315 31.348059701492538)
52,31.348059701492538,121.84364548494983,POINT (121.84364548494983 31.348059701492538)
52,31.348059701492538,121.84782608695652,POINT (121.84782608695652 31.348059701492538)
49,31.348059701492538,121.85200668896321,POINT (121.85200668896321 31.348059701492538)
27,31.348059701492538,121.8561872909699,POINT (121.8561872909699 31.348059701492538)
23,31.348059701492538,121.86036789297658,POINT (121.86036789297658 31.348059701492538)
23,31.348059701492538,121.86454849498328,POINT (121.86454849498328 31.348059701492538)
27,31.348059701492538,121.86872909698997,POINT (121.86872909698997 31.348059701492538)
27,31.348059701492538,121.87290969899665,POINT (121.87290969899665 31.348059701492538)
23,31.348059701492538,121.87709030100335,POINT (121.87709030100335 31.348059701492538)
23,31.348059701492538,121.88127090301003,POINT (121.88127090301003 31.348059701492538)
18,31.348059701492538,121.88545150501672,POINT (121.88545150501672 31.348059701492538)
18,31.348059701492538,121.88963210702342,POINT (121.88963210702342 31.348059701492538)
7,31.348059701492538,121.8938127090301,POINT (121.8938127090301 31.348059701492538)
5,31.348059701492538,121.89799331103679,POINT (121.89799331103679 31.348059701492538)
4,31.348059701492538,121.90217391304348,POINT (121.90217391304348 31.348059701492538)
5,31.348059701492538,121.90635451505017,POINT (121.90635451505017 31.348059701492538)
6,31.348059701492538,121.91053511705685,POINT (121.91053511705685 31.348059701492538)
60,31.343880597014927,121.12040133779264,POINT (121.12040133779264 31.343880597014927)
60,31.343880597014927,121.12458193979933,POINT (121.12458193979933 31.343880597014927)
63,31.343880597014927,121.12876254180603,POINT (121.12876254180603 31.343880597014927)
63,31.343880597014927,121.13294314381271,POINT (121.13294314381271 31.343880597014927)
105,31.343880597014927,121.1371237458194,POINT (121.1371237458194 31.343880597014927)
105,31.343880597014927,121.1413043478261,POINT (121.1413043478261 31.343880597014927)
104,31.343880597014927,121.14548494983278,POINT (121.14548494983278 31.343880597014927)
165,31.343880597014927,121.14966555183946,POINT (121.14966555183946 31.343880597014927)
165,31.343880597014927,121.15384615384616,POINT (121.15384615384616 31.343880597014927)
98,31.343880597014927,121.15802675585284,POINT (121.15802675585284 31.343880597014927)
98,31.343880597014927,121.16220735785953,POINT (121.16220735785953 31.343880597014927)
254,31.343880597014927,121.16638795986623,POINT (121.16638795986623 31.343880597014927)
254,31.343880597014927,121.17056856187291,POINT (121.17056856187291 31.343880597014927)
359,31.343880597014927,121.1747491638796,POINT (121.1747491638796 31.343880597014927)
358,31.343880597014927,121.17892976588628,POINT (121.17892976588628 31.343880597014927)
373,31.343880597014927,121.18311036789298,POINT (121.18311036789298 31.343880597014927)
373,31.343880597014927,121.18729096989966,POINT (121.18729096989966 31.343880597014927)
281,31.343880597014927,121.19147157190635,POINT (121.19147157190635 31.343880597014927)
172,31.343880597014927,121.19565217391305,POINT (121.19565217391305 31.343880597014927)
168,31.343880597014927,121.19983277591973,POINT (121.19983277591973 31.343880597014927)
168,31.343880597014927,121.20401337792642,POINT (121.20401337792642 31.343880597014927)
138,31.343880597014927,121.20819397993311,POINT (121.20819397993311 31.343880597014927)
138,31.343880597014927,121.2123745819398,POINT (121.2123745819398 31.343880597014927)
144,31.343880597014927,121.21655518394648,POINT (121.21655518394648 31.343880597014927)
143,31.343880597014927,121.22073578595318,POINT (121.22073578595318 31.343880597014927)
327,31.343880597014927,121.22491638795987,POINT (121.22491638795987 31.343880597014927)
327,31.343880597014927,121.22909698996655,POINT (121.22909698996655 31.343880597014927)
469,31.343880597014927,121.23327759197325,POINT (121.23327759197325 31.343880597014927)
469,31.343880597014927,121.23745819397993,POINT (121.23745819397993 31.343880597014927)
465,31.343880597014927,121.24163879598662,POINT (121.24163879598662 31.343880597014927)
465,31.343880597014927,121.24581939799332,POINT (121.24581939799332 31.343880597014927)
507,31.343880597014927,121.25,POINT (121.25 31.343880597014927)
406,31.343880597014927,121.25418060200668,POINT (121.25418060200668 31.343880597014927)
389,31.343880597014927,121.25836120401338,POINT (121.25836120401338 31.343880597014927)
389,31.343880597014927,121.26254180602007,POINT (121.26254180602007 31.343880597014927)
288,31.343880597014927,121.26672240802675,POINT (121.26672240802675 31.343880597014927)
288,31.343880597014927,121.27090301003345,POINT (121.27090301003345 31.343880597014927)
294,31.343880597014927,121.27508361204013,POINT (121.27508361204013 31.343880597014927)
294,31.343880597014927,121.27926421404682,POINT (121.27926421404682 31.343880597014927)
210,31.343880597014927,121.28344481605352,POINT (121.28344481605352 31.343880597014927)
210,31.343880597014927,121.2876254180602,POINT (121.2876254180602 31.343880597014927)
188,31.343880597014927,121.29180602006689,POINT (121.29180602006689 31.343880597014927)
188,31.343880597014927,121.29598662207358,POINT (121.29598662207358 31.343880597014927)
308,31.343880597014927,121.30016722408027,POINT (121.30016722408027 31.343880597014927)
308,31.343880597014927,121.30434782608695,POINT (121.30434782608695 31.343880597014927)
241,31.343880597014927,121.30852842809365,POINT (121.30852842809365 31.343880597014927)
292,31.343880597014927,121.31270903010034,POINT (121.31270903010034 31.343880597014927)
230,31.343880597014927,121.31688963210702,POINT (121.31688963210702 31.343880597014927)
231,31.343880597014927,121.32107023411372,POINT (121.32107023411372 31.343880597014927)
231,31.343880597014927,121.3252508361204,POINT (121.3252508361204 31.343880597014927)
197,31.343880597014927,121.32943143812709,POINT (121.32943143812709 31.343880597014927)
197,31.343880597014927,121.33361204013377,POINT (121.33361204013377 31.343880597014927)
225,31.343880597014927,121.33779264214047,POINT (121.33779264214047 31.343880597014927)
240,31.343880597014927,121.34197324414716,POINT (121.34197324414716 31.343880597014927)
291,31.343880597014927,121.34615384615384,POINT (121.34615384615384 31.343880597014927)
291,31.343880597014927,121.35033444816054,POINT (121.35033444816054 31.343880597014927)
284,31.343880597014927,121.35451505016722,POINT (121.35451505016722 31.343880597014927)
284,31.343880597014927,121.3586956521739,POINT (121.3586956521739 31.343880597014927)
227,31.343880597014927,121.3628762541806,POINT (121.3628762541806 31.343880597014927)
228,31.343880597014927,121.36705685618729,POINT (121.36705685618729 31.343880597014927)
237,31.343880597014927,121.37123745819397,POINT (121.37123745819397 31.343880597014927)
237,31.343880597014927,121.37541806020067,POINT (121.37541806020067 31.343880597014927)
302,31.343880597014927,121.37959866220736,POINT (121.37959866220736 31.343880597014927)
302,31.343880597014927,121.38377926421404,POINT (121.38377926421404 31.343880597014927)
330,31.343880597014927,121.38795986622074,POINT (121.38795986622074 31.343880597014927)
331,31.343880597014927,121.39214046822742,POINT (121.39214046822742 31.343880597014927)
266,31.343880597014927,121.39632107023411,POINT (121.39632107023411 31.343880597014927)
224,31.343880597014927,121.40050167224081,POINT (121.40050167224081 31.343880597014927)
230,31.343880597014927,121.40468227424749,POINT (121.40468227424749 31.343880597014927)
230,31.343880597014927,121.40886287625418,POINT (121.40886287625418 31.343880597014927)
261,31.343880597014927,121.41304347826087,POINT (121.41304347826087 31.343880597014927)
261,31.343880597014927,121.41722408026756,POINT (121.41722408026756 31.343880597014927)
374,31.343880597014927,121.42140468227424,POINT (121.42140468227424 31.343880597014927)
374,31.343880597014927,121.42558528428094,POINT (121.42558528428094 31.343880597014927)
386,31.343880597014927,121.42976588628763,POINT (121.42976588628763 31.343880597014927)
386,31.343880597014927,121.43394648829431,POINT (121.43394648829431 31.343880597014927)
292,31.343880597014927,121.43812709030101,POINT (121.43812709030101 31.343880597014927)
280,31.343880597014927,121.4423076923077,POINT (121.4423076923077 31.343880597014927)
262,31.343880597014927,121.44648829431438,POINT (121.44648829431438 31.343880597014927)
262,31.343880597014927,121.45066889632108,POINT (121.45066889632108 31.343880597014927)
216,31.343880597014927,121.45484949832776,POINT (121.45484949832776 31.343880597014927)
216,31.343880597014927,121.45903010033445,POINT (121.45903010033445 31.343880597014927)
209,31.343880597014927,121.46321070234114,POINT (121.46321070234114 31.343880597014927)
258,31.343880597014927,121.46739130434783,POINT (121.46739130434783 31.343880597014927)
259,31.343880597014927,121.47157190635451,POINT (121.47157190635451 31.343880597014927)
245,31.343880597014927,121.47575250836121,POINT (121.47575250836121 31.343880597014927)
245,31.343880597014927,121.4799331103679,POINT (121.4799331103679 31.343880597014927)
310,31.343880597014927,121.48411371237458,POINT (121.48411371237458 31.343880597014927)
310,31.343880597014927,121.48829431438126,POINT (121.48829431438126 31.343880597014927)
425,31.343880597014927,121.49247491638796,POINT (121.49247491638796 31.343880597014927)
425,31.343880597014927,121.49665551839465,POINT (121.49665551839465 31.343880597014927)
502,31.343880597014927,121.50083612040133,POINT (121.50083612040133 31.343880597014927)
503,31.343880597014927,121.50501672240803,POINT (121.50501672240803 31.343880597014927)
315,31.343880597014927,121.50919732441471,POINT (121.50919732441471 31.343880597014927)
720,31.343880597014927,121.5133779264214,POINT (121.5133779264214 31.343880597014927)
409,31.343880597014927,121.5175585284281,POINT (121.5175585284281 31.343880597014927)
409,31.343880597014927,121.52173913043478,POINT (121.52173913043478 31.343880597014927)
266,31.343880597014927,121.52591973244147,POINT (121.52591973244147 31.343880597014927)
266,31.343880597014927,121.53010033444816,POINT (121.53010033444816 31.343880597014927)
310,31.343880597014927,121.53428093645485,POINT (121.53428093645485 31.343880597014927)
310,31.343880597014927,121.53846153846153,POINT (121.53846153846153 31.343880597014927)
398,31.343880597014927,121.54264214046823,POINT (121.54264214046823 31.343880597014927)
399,31.343880597014927,121.54682274247492,POINT (121.54682274247492 31.343880597014927)
886,31.343880597014927,121.5510033444816,POINT (121.5510033444816 31.343880597014927)
830,31.343880597014927,121.5551839464883,POINT (121.5551839464883 31.343880597014927)
516,31.343880597014927,121.55936454849498,POINT (121.55936454849498 31.343880597014927)
407,31.343880597014927,121.56354515050167,POINT (121.56354515050167 31.343880597014927)
377,31.343880597014927,121.56772575250837,POINT (121.56772575250837 31.343880597014927)
369,31.343880597014927,121.57190635451505,POINT (121.57190635451505 31.343880597014927)
365,31.343880597014927,121.57608695652173,POINT (121.57608695652173 31.343880597014927)
354,31.343880597014927,121.58026755852843,POINT (121.58026755852843 31.343880597014927)
347,31.343880597014927,121.58444816053512,POINT (121.58444816053512 31.343880597014927)
322,31.343880597014927,121.5886287625418,POINT (121.5886287625418 31.343880597014927)
294,31.343880597014927,121.5928093645485,POINT (121.5928093645485 31.343880597014927)
294,31.343880597014927,121.59698996655518,POINT (121.59698996655518 31.343880597014927)
294,31.343880597014927,121.60117056856187,POINT (121.60117056856187 31.343880597014927)
480,31.343880597014927,121.60535117056857,POINT (121.60535117056857 31.343880597014927)
480,31.343880597014927,121.60953177257525,POINT (121.60953177257525 31.343880597014927)
488,31.343880597014927,121.61371237458194,POINT (121.61371237458194 31.343880597014927)
595,31.343880597014927,121.61789297658864,POINT (121.61789297658864 31.343880597014927)
589,31.343880597014927,121.62207357859532,POINT (121.62207357859532 31.343880597014927)
590,31.343880597014927,121.626254180602,POINT (121.626254180602 31.343880597014927)
1506,31.343880597014927,121.6304347826087,POINT (121.6304347826087 31.343880597014927)
1504,31.343880597014927,121.63461538461539,POINT (121.63461538461539 31.343880597014927)
706,31.343880597014927,121.63879598662207,POINT (121.63879598662207 31.343880597014927)
206,31.343880597014927,121.64297658862876,POINT (121.64297658862876 31.343880597014927)
167,31.343880597014927,121.64715719063545,POINT (121.64715719063545 31.343880597014927)
519,31.343880597014927,121.74749163879599,POINT (121.74749163879599 31.343880597014927)
519,31.343880597014927,121.75167224080268,POINT (121.75167224080268 31.343880597014927)
451,31.343880597014927,121.75585284280936,POINT (121.75585284280936 31.343880597014927)
493,31.343880597014927,121.76003344481606,POINT (121.76003344481606 31.343880597014927)
423,31.343880597014927,121.76421404682274,POINT (121.76421404682274 31.343880597014927)
423,31.343880597014927,121.76839464882943,POINT (121.76839464882943 31.343880597014927)
210,31.343880597014927,121.77257525083613,POINT (121.77257525083613 31.343880597014927)
210,31.343880597014927,121.77675585284281,POINT (121.77675585284281 31.343880597014927)
110,31.343880597014927,121.7809364548495,POINT (121.7809364548495 31.343880597014927)
110,31.343880597014927,121.7851170568562,POINT (121.7851170568562 31.343880597014927)
73,31.343880597014927,121.78929765886288,POINT (121.78929765886288 31.343880597014927)
73,31.343880597014927,121.79347826086956,POINT (121.79347826086956 31.343880597014927)
46,31.343880597014927,121.80602006688963,POINT (121.80602006688963 31.343880597014927)
46,31.343880597014927,121.81020066889631,POINT (121.81020066889631 31.343880597014927)
63,31.343880597014927,121.81438127090301,POINT (121.81438127090301 31.343880597014927)
41,31.343880597014927,121.8185618729097,POINT (121.8185618729097 31.343880597014927)
61,31.343880597014927,121.82274247491638,POINT (121.82274247491638 31.343880597014927)
61,31.343880597014927,121.82692307692308,POINT (121.82692307692308 31.343880597014927)
107,31.343880597014927,121.83110367892976,POINT (121.83110367892976 31.343880597014927)
107,31.343880597014927,121.83528428093645,POINT (121.83528428093645 31.343880597014927)
108,31.343880597014927,121.83946488294315,POINT (121.83946488294315 31.343880597014927)
52,31.343880597014927,121.84364548494983,POINT (121.84364548494983 31.343880597014927)
49,31.343880597014927,121.84782608695652,POINT (121.84782608695652 31.343880597014927)
49,31.343880597014927,121.85200668896321,POINT (121.85200668896321 31.343880597014927)
45,31.343880597014927,121.8561872909699,POINT (121.8561872909699 31.343880597014927)
45,31.343880597014927,121.86036789297658,POINT (121.86036789297658 31.343880597014927)
28,31.343880597014927,121.86454849498328,POINT (121.86454849498328 31.343880597014927)
28,31.343880597014927,121.86872909698997,POINT (121.86872909698997 31.343880597014927)
23,31.343880597014927,121.87290969899665,POINT (121.87290969899665 31.343880597014927)
23,31.343880597014927,121.87709030100335,POINT (121.87709030100335 31.343880597014927)
23,31.343880597014927,121.88127090301003,POINT (121.88127090301003 31.343880597014927)
23,31.343880597014927,121.88545150501672,POINT (121.88545150501672 31.343880597014927)
7,31.343880597014927,121.88963210702342,POINT (121.88963210702342 31.343880597014927)
6,31.343880597014927,121.8938127090301,POINT (121.8938127090301 31.343880597014927)
6,31.343880597014927,121.89799331103679,POINT (121.89799331103679 31.343880597014927)
4,31.343880597014927,121.90217391304348,POINT (121.90217391304348 31.343880597014927)
4,31.343880597014927,121.90635451505017,POINT (121.90635451505017 31.343880597014927)
6,31.343880597014927,121.91053511705685,POINT (121.91053511705685 31.343880597014927)
62,31.339701492537316,121.13294314381271,POINT (121.13294314381271 31.339701492537316)
64,31.339701492537316,121.1371237458194,POINT (121.1371237458194 31.339701492537316)
75,31.339701492537316,121.1413043478261,POINT (121.1413043478261 31.339701492537316)
79,31.339701492537316,121.14548494983278,POINT (121.14548494983278 31.339701492537316)
180,31.339701492537316,121.14966555183946,POINT (121.14966555183946 31.339701492537316)
167,31.339701492537316,121.15384615384616,POINT (121.15384615384616 31.339701492537316)
98,31.339701492537316,121.15802675585284,POINT (121.15802675585284 31.339701492537316)
98,31.339701492537316,121.16220735785953,POINT (121.16220735785953 31.339701492537316)
154,31.339701492537316,121.16638795986623,POINT (121.16638795986623 31.339701492537316)
154,31.339701492537316,121.17056856187291,POINT (121.17056856187291 31.339701492537316)
309,31.339701492537316,121.1747491638796,POINT (121.1747491638796 31.339701492537316)
309,31.339701492537316,121.17892976588628,POINT (121.17892976588628 31.339701492537316)
374,31.339701492537316,121.18311036789298,POINT (121.18311036789298 31.339701492537316)
374,31.339701492537316,121.18729096989966,POINT (121.18729096989966 31.339701492537316)
281,31.339701492537316,121.19147157190635,POINT (121.19147157190635 31.339701492537316)
281,31.339701492537316,121.19565217391305,POINT (121.19565217391305 31.339701492537316)
166,31.339701492537316,121.19983277591973,POINT (121.19983277591973 31.339701492537316)
166,31.339701492537316,121.20401337792642,POINT (121.20401337792642 31.339701492537316)
212,31.339701492537316,121.20819397993311,POINT (121.20819397993311 31.339701492537316)
138,31.339701492537316,121.2123745819398,POINT (121.2123745819398 31.339701492537316)
143,31.339701492537316,121.21655518394648,POINT (121.21655518394648 31.339701492537316)
143,31.339701492537316,121.22073578595318,POINT (121.22073578595318 31.339701492537316)
270,31.339701492537316,121.22491638795987,POINT (121.22491638795987 31.339701492537316)
270,31.339701492537316,121.22909698996655,POINT (121.22909698996655 31.339701492537316)
214,31.339701492537316,121.23327759197325,POINT (121.23327759197325 31.339701492537316)
214,31.339701492537316,121.23745819397993,POINT (121.23745819397993 31.339701492537316)
466,31.339701492537316,121.24163879598662,POINT (121.24163879598662 31.339701492537316)
465,31.339701492537316,121.24581939799332,POINT (121.24581939799332 31.339701492537316)
506,31.339701492537316,121.25,POINT (121.25 31.339701492537316)
506,31.339701492537316,121.25418060200668,POINT (121.25418060200668 31.339701492537316)
434,31.339701492537316,121.25836120401338,POINT (121.25836120401338 31.339701492537316)
434,31.339701492537316,121.26254180602007,POINT (121.26254180602007 31.339701492537316)
390,31.339701492537316,121.26672240802675,POINT (121.26672240802675 31.339701492537316)
288,31.339701492537316,121.27090301003345,POINT (121.27090301003345 31.339701492537316)
294,31.339701492537316,121.27508361204013,POINT (121.27508361204013 31.339701492537316)
295,31.339701492537316,121.27926421404682,POINT (121.27926421404682 31.339701492537316)
226,31.339701492537316,121.28344481605352,POINT (121.28344481605352 31.339701492537316)
227,31.339701492537316,121.2876254180602,POINT (121.2876254180602 31.339701492537316)
271,31.339701492537316,121.29180602006689,POINT (121.29180602006689 31.339701492537316)
271,31.339701492537316,121.29598662207358,POINT (121.29598662207358 31.339701492537316)
308,31.339701492537316,121.30016722408027,POINT (121.30016722408027 31.339701492537316)
308,31.339701492537316,121.30434782608695,POINT (121.30434782608695 31.339701492537316)
241,31.339701492537316,121.30852842809365,POINT (121.30852842809365 31.339701492537316)
241,31.339701492537316,121.31270903010034,POINT (121.31270903010034 31.339701492537316)
223,31.339701492537316,121.31688963210702,POINT (121.31688963210702 31.339701492537316)
223,31.339701492537316,121.32107023411372,POINT (121.32107023411372 31.339701492537316)
185,31.339701492537316,121.3252508361204,POINT (121.3252508361204 31.339701492537316)
197,31.339701492537316,121.32943143812709,POINT (121.32943143812709 31.339701492537316)
225,31.339701492537316,121.33361204013377,POINT (121.33361204013377 31.339701492537316)
225,31.339701492537316,121.33779264214047,POINT (121.33779264214047 31.339701492537316)
153,31.339701492537316,121.34197324414716,POINT (121.34197324414716 31.339701492537316)
153,31.339701492537316,121.34615384615384,POINT (121.34615384615384 31.339701492537316)
192,31.339701492537316,121.35033444816054,POINT (121.35033444816054 31.339701492537316)
192,31.339701492537316,121.35451505016722,POINT (121.35451505016722 31.339701492537316)
228,31.339701492537316,121.3586956521739,POINT (121.3586956521739 31.339701492537316)
228,31.339701492537316,121.3628762541806,POINT (121.3628762541806 31.339701492537316)
255,31.339701492537316,121.36705685618729,POINT (121.36705685618729 31.339701492537316)
254,31.339701492537316,121.37123745819397,POINT (121.37123745819397 31.339701492537316)
235,31.339701492537316,121.37541806020067,POINT (121.37541806020067 31.339701492537316)
235,31.339701492537316,121.37959866220736,POINT (121.37959866220736 31.339701492537316)
266,31.339701492537316,121.38377926421404,POINT (121.38377926421404 31.339701492537316)
331,31.339701492537316,121.38795986622074,POINT (121.38795986622074 31.339701492537316)
266,31.339701492537316,121.39214046822742,POINT (121.39214046822742 31.339701492537316)
266,31.339701492537316,121.39632107023411,POINT (121.39632107023411 31.339701492537316)
149,31.339701492537316,121.40050167224081,POINT (121.40050167224081 31.339701492537316)
149,31.339701492537316,121.40468227424749,POINT (121.40468227424749 31.339701492537316)
238,31.339701492537316,121.40886287625418,POINT (121.40886287625418 31.339701492537316)
238,31.339701492537316,121.41304347826087,POINT (121.41304347826087 31.339701492537316)
373,31.339701492537316,121.41722408026756,POINT (121.41722408026756 31.339701492537316)
374,31.339701492537316,121.42140468227424,POINT (121.42140468227424 31.339701492537316)
378,31.339701492537316,121.42558528428094,POINT (121.42558528428094 31.339701492537316)
379,31.339701492537316,121.42976588628763,POINT (121.42976588628763 31.339701492537316)
354,31.339701492537316,121.43394648829431,POINT (121.43394648829431 31.339701492537316)
354,31.339701492537316,121.43812709030101,POINT (121.43812709030101 31.339701492537316)
302,31.339701492537316,121.4423076923077,POINT (121.4423076923077 31.339701492537316)
262,31.339701492537316,121.44648829431438,POINT (121.44648829431438 31.339701492537316)
254,31.339701492537316,121.45066889632108,POINT (121.45066889632108 31.339701492537316)
254,31.339701492537316,121.45484949832776,POINT (121.45484949832776 31.339701492537316)
252,31.339701492537316,121.45903010033445,POINT (121.45903010033445 31.339701492537316)
252,31.339701492537316,121.46321070234114,POINT (121.46321070234114 31.339701492537316)
241,31.339701492537316,121.46739130434783,POINT (121.46739130434783 31.339701492537316)
259,31.339701492537316,121.47157190635451,POINT (121.47157190635451 31.339701492537316)
245,31.339701492537316,121.47575250836121,POINT (121.47575250836121 31.339701492537316)
245,31.339701492537316,121.4799331103679,POINT (121.4799331103679 31.339701492537316)
305,31.339701492537316,121.48411371237458,POINT (121.48411371237458 31.339701492537316)
305,31.339701492537316,121.48829431438126,POINT (121.48829431438126 31.339701492537316)
359,31.339701492537316,121.49247491638796,POINT (121.49247491638796 31.339701492537316)
359,31.339701492537316,121.49665551839465,POINT (121.49665551839465 31.339701492537316)
503,31.339701492537316,121.50083612040133,POINT (121.50083612040133 31.339701492537316)
503,31.339701492537316,121.50501672240803,POINT (121.50501672240803 31.339701492537316)
315,31.339701492537316,121.50919732441471,POINT (121.50919732441471 31.339701492537316)
315,31.339701492537316,121.5133779264214,POINT (121.5133779264214 31.339701492537316)
334,31.339701492537316,121.5175585284281,POINT (121.5175585284281 31.339701492537316)
335,31.339701492537316,121.52173913043478,POINT (121.52173913043478 31.339701492537316)
415,31.339701492537316,121.52591973244147,POINT (121.52591973244147 31.339701492537316)
266,31.339701492537316,121.53010033444816,POINT (121.53010033444816 31.339701492537316)
310,31.339701492537316,121.53428093645485,POINT (121.53428093645485 31.339701492537316)
310,31.339701492537316,121.53846153846153,POINT (121.53846153846153 31.339701492537316)
300,31.339701492537316,121.54264214046823,POINT (121.54264214046823 31.339701492537316)
300,31.339701492537316,121.54682274247492,POINT (121.54682274247492 31.339701492537316)
769,31.339701492537316,121.5510033444816,POINT (121.5510033444816 31.339701492537316)
769,31.339701492537316,121.5551839464883,POINT (121.5551839464883 31.339701492537316)
476,31.339701492537316,121.55936454849498,POINT (121.55936454849498 31.339701492537316)
475,31.339701492537316,121.56354515050167,POINT (121.56354515050167 31.339701492537316)
401,31.339701492537316,121.56772575250837,POINT (121.56772575250837 31.339701492537316)
393,31.339701492537316,121.57190635451505,POINT (121.57190635451505 31.339701492537316)
419,31.339701492537316,121.57608695652173,POINT (121.57608695652173 31.339701492537316)
401,31.339701492537316,121.58026755852843,POINT (121.58026755852843 31.339701492537316)
402,31.339701492537316,121.58444816053512,POINT (121.58444816053512 31.339701492537316)
380,31.339701492537316,121.5886287625418,POINT (121.5886287625418 31.339701492537316)
276,31.339701492537316,121.5928093645485,POINT (121.5928093645485 31.339701492537316)
262,31.339701492537316,121.59698996655518,POINT (121.59698996655518 31.339701492537316)
348,31.339701492537316,121.60117056856187,POINT (121.60117056856187 31.339701492537316)
481,31.339701492537316,121.60535117056857,POINT (121.60535117056857 31.339701492537316)
489,31.339701492537316,121.60953177257525,POINT (121.60953177257525 31.339701492537316)
488,31.339701492537316,121.61371237458194,POINT (121.61371237458194 31.339701492537316)
300,31.339701492537316,121.61789297658864,POINT (121.61789297658864 31.339701492537316)
300,31.339701492537316,121.62207357859532,POINT (121.62207357859532 31.339701492537316)
567,31.339701492537316,121.626254180602,POINT (121.626254180602 31.339701492537316)
567,31.339701492537316,121.6304347826087,POINT (121.6304347826087 31.339701492537316)
706,31.339701492537316,121.63461538461539,POINT (121.63461538461539 31.339701492537316)
706,31.339701492537316,121.63879598662207,POINT (121.63879598662207 31.339701492537316)
1084,31.339701492537316,121.64297658862876,POINT (121.64297658862876 31.339701492537316)
1085,31.339701492537316,121.64715719063545,POINT (121.64715719063545 31.339701492537316)
1139,31.339701492537316,121.65133779264214,POINT (121.65133779264214 31.339701492537316)
1140,31.339701492537316,121.65551839464882,POINT (121.65551839464882 31.339701492537316)
827,31.339701492537316,121.65969899665552,POINT (121.65969899665552 31.339701492537316)
519,31.339701492537316,121.75167224080268,POINT (121.75167224080268 31.339701492537316)
451,31.339701492537316,121.75585284280936,POINT (121.75585284280936 31.339701492537316)
451,31.339701492537316,121.76003344481606,POINT (121.76003344481606 31.339701492537316)
